weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
9488.0,2024-01-09 22:11,London,Winter,1.2,89.0,168.3,,9656,Rain,983.7
9489.0,04/04/2024 05AM,London,Spring,14.9,46.0,1.1,250.0,7951,Clear,1050.0
9490.0,2024-01-16 18:56,London,Spring,16.3,86.0,147.5,19.0,28791,Clear,
9491.0,03/04/2024 10AM,London,Spring,11.0,46.0,1.3,6.0,2798,Clear,1001.9
9492.0,2024-01-08T08:26:00Z,London,Winter,0.3,34.0,5.7,200.0,8311,Storm,1002.2
9493.0,2024-07-14 03:02,London,Summer,21.4,,4.2,14.3,4026,Clear,1040.5
9494.0,,London,Autumn,10.5,33.0,,5.1,7519,Snow,1036.6
9495.0,,London,,17.2,76.0,7.2,16.1,1536,Rain,1050.0
9496.0,2024-04-29 04:33,London,Spring,10.4,34.0,2.9,12.9,319,Snow,1027.8
9497.0,2024-03-01T20:57:00Z,London,Spring,7.1,26.0,9.5,7.7,3066,,1004.8
9498.0,10/01/2024 05AM,London,Winter,1.5,36.0,9.4,27.7,7330,Clear,1010.5
9499.0,2024-03-16 08:00,London,Spring,12.5,42.0,1.0,,9208,Fog,1017.4
9500.0,,London,Winter,3.0,76.0,4.2,17.1,9592,Fog,1035.2
9501.0,2024-02-08 01:51,London,Winter,0.6,,2.2,15.0,5865,Clear,1003.9
9502.0,2024-02-04T05:42:00Z,London,Winter,0.6,35.0,0.2,7.8,7247,Rain,1030.5
9503.0,2024-01-22T18:40:00Z,London,Winter,4.0,94.0,1.6,14.7,1340,Clear,1016.0
9504.0,2024-03-15 20:40,London,Spring,12.9,,5.4,11.1,2109,Rain,1023.9
9505.0,,London,Autumn,12.3,52.0,9.1,250.0,4055,Clear,1029.6
9506.0,2024-06-27 21:54,London,Summer,25.9,-10.0,10.5,21.5,3639,Clear,1005.3
9507.0,2024-10-27 19:34,London,Summer,,34.0,3.4,22.3,4708,Clear,1009.1
9508.0,2024-03-31T16:32:00Z,London,Spring,14.3,21.0,1.6,48.5,6081,Clear,999.8
9509.0,2024-06-03 15:40,London,Summer,60.0,29.0,161.9,34.7,9140,Clear,1050.0
9510.0,2024-10-20 17:39,London,Autumn,8.1,37.0,8.1,11.4,4595,Clear,986.6
9511.0,2024-05-08 01:48,London,Spring,9.4,75.0,0.3,22.6,7529,Rain,1011.4
9512.0,2099-13-60 68:93,London,Winter,-0.1,88.0,5.5,7.1,1963,Clear,1020.6
9513.0,2024-05-18 18:36,London,Spring,16.0,96.0,2.0,14.6,434,Storm,999.3
9514.0,2024-06-16 12:48,London,Summer,100.0,23.0,106.1,7.1,2675,Rain,1002.3
9515.0,2024-04-19T04:09:00Z,London,Spring,100.0,98.0,2.2,24.1,3557,Rain,1033.5
9516.0,19/05/2024 09PM,London,Spring,9.7,54.0,0.0,15.4,2849,Storm,999.6
9517.0,2024-06-06 09:12,London,Summer,19.8,32.0,5.6,14.0,,Clear,1012.2
9517.0,2024-02-27T13:34:00Z,London,Winter,0.8,28.0,1.2,14.5,,Rain,996.5
9519.0,2024-02-24T00:26:00Z,London,Winter,1.3,29.0,7.8,21.0,160,Clear,1023.5
9520.0,2024-03-08 08:30,London,Spring,12.8,150.0,4.3,17.5,7816,Clear,988.4
9521.0,2024-06-03 06:22,London,Summer,20.0,32.0,0.8,4.3,4151,Rain,982.2
9522.0,2099-13-51 53:64,London,Summer,22.6,45.0,0.2,4.4,8233,Clear,1042.0
,2024-03-07 11:28,London,Spring,10.2,34.0,128.0,27.9,1152,Storm,1008.3
9524.0,2024-08-04 18:00,London,Summer,19.0,37.0,0.1,,3264,Fog,1031.9
9525.0,2024-03-13T16:17:00Z,London,Spring,5.5,93.0,0.1,14.2,1077,Clear,997.4
9526.0,2024-01-05 05:17,London,Winter,4.6,76.0,91.3,36.2,,Clear,1040.2
9527.0,2024-02-14 17:16,London,Winter,4.1,54.0,58.7,11.9,7379,Clear,1036.9
9528.0,2024-02-28 07:25,London,Winter,3.5,80.0,2.2,28.1,6772,Rain,1050.0
9529.0,2024-09-10T19:49:00Z,London,Autumn,11.6,88.0,2.7,14.8,8831,Rain,1007.1
9530.0,2024-01-04 21:44,London,Winter,0.2,28.0,1.5,150.0,5846,Clear,968.1
9531.0,2024-06-16 00:12,London,Summer,19.7,69.0,67.8,3.6,6038,Storm,1019.3
9532.0,2024-12-08 00:09,London,Winter,2.6,30.0,5.2,3.6,2815,Clear,1008.4
9533.0,2024-03-16 19:27,London,Spring,12.7,83.0,2.3,12.0,6835,Rain,1013.5
9534.0,2024-11-08T00:43:00Z,London,Autumn,10.5,41.0,23.3,20.8,9358,Clear,1022.0
9535.0,2024-11-11T19:39:00Z,London,Autumn,8.1,84.0,10.7,61.2,3934,Clear,1018.4
9536.0,2024-08-25 13:39,London,Summer,100.0,60.0,1.7,7.2,6504,Clear,1040.5
9536.0,2024-04-14 09:36,London,Spring,13.6,44.0,2.0,26.7,8846,Clear,1033.8
9538.0,,London,Winter,6.7,62.0,5.2,150.0,380,Rain,998.0
9539.0,2024-03-09 23:24,London,Spring,14.1,73.0,198.2,37.8,8920,Clear,1050.0
9540.0,2024-07-02 11:59,London,Summer,20.5,31.0,6.7,11.1,1562,Rain,1011.2
9541.0,2024-01-01T00:00:00Z,London,Winter,1.1,79.0,0.5,23.0,1406,Rain,1018.4
,,London,Spring,12.2,83.0,1.7,11.3,,Rain,1037.9
9543.0,2024-03-23 20:48,London,Spring,14.9,71.0,13.7,17.7,8453,Clear,
9544.0,2024-02-24 21:30,London,Winter,4.2,-5.0,6.3,28.3,6282,Clear,1014.3
9545.0,2024-10-27 13:14,London,Autumn,13.7,24.0,191.7,10.1,3014,Clear,998.0
9546.0,2024-04-13 03:44,London,Spring,12.2,53.0,2.6,8.8,7483,Snow,1013.5
9547.0,2024-07-10T09:52:00Z,London,Summer,20.1,31.0,3.6,22.4,,Snow,1005.8
9548.0,,London,,-2.2,29.0,0.0,10.2,31343,Rain,1008.9
9549.0,2099-13-74 34:93,London,Autumn,100.0,32.0,120.5,250.0,4514,Rain,1030.3
9550.0,2024-01-19T07:48:00Z,London,Winter,1.0,71.0,0.0,37.9,3970,Clear,987.6
9551.0,2024-02-21T16:00:00Z,London,Winter,7.5,56.0,10.4,63.4,2038,Clear,997.1
9552.0,2099-13-86 86:67,London,,18.2,70.0,4.4,6.9,2962,,982.2
9553.0,,London,,33.2,60.0,7.3,7.9,2814,Snow,1012.2
9554.0,,London,,12.3,53.0,,7.1,52,Rain,995.3
9555.0,2024-04-12 03:28,London,Spring,9.8,63.0,5.8,42.4,5109,,987.6
9556.0,2024-08-16 05:18,London,Summer,19.7,-10.0,,7.3,2783,Rain,1004.4
9557.0,2024-06-07T21:28:00Z,London,Summer,19.8,,124.3,24.1,4617,Rain,1028.2
9558.0,25/11/2024 03AM,London,Winter,0.6,44.0,4.0,9.3,2233,Clear,1019.0
9559.0,14/07/2024 04PM,London,Summer,22.8,35.0,2.8,23.6,,Clear,1027.5
9560.0,2024-03-13 12:00,London,Spring,11.6,34.0,1.7,4.8,8124,,987.4
9561.0,2099-13-97 94:61,London,,15.6,92.0,8.2,15.9,,Clear,989.6
9562.0,2024-04-02 04:00,London,Spring,11.5,81.0,9.4,37.8,9838,Storm,1023.8
9563.0,2024-04-12 06:31,London,Spring,12.7,150.0,94.3,25.1,6285,Rain,1028.0
9563.0,2024-08-02 05:07,London,Summer,18.8,88.0,4.5,,7907,Rain,1031.2
9565.0,2024-06-03 22:20,London,Summer,19.6,31.0,19.6,4.0,335,Snow,1024.0
9566.0,2024-03-30 16:24,London,Spring,15.1,70.0,2.1,33.3,8472,Fog,985.6
9567.0,2099-13-87 96:79,London,,7.2,50.0,6.1,34.8,3293,Clear,1031.0
9568.0,2024-02-24 14:29,London,Winter,2.0,79.0,2.2,7.3,7961,Rain,986.4
9569.0,2024-04-08 01:12,London,Autumn,12.2,24.0,1.3,12.6,1263,Clear,1012.2
9570.0,,London,Summer,21.1,67.0,8.6,28.6,6799,Clear,1032.2
9571.0,2024-01-23 12:31,London,Winter,-0.4,98.0,7.7,30.8,618,,984.5
9572.0,2024-01-10 14:06,London,Winter,-0.9,41.0,195.3,,Very Poor,Rain,1035.2
9573.0,2024-07-25 09:43,London,Summer,20.3,77.0,0.3,24.4,2276,Snow,1041.4
9574.0,2024-08-03 06:03,London,Summer,15.5,53.0,0.6,6.3,693,Snow,991.1
9575.0,2024-02-23 00:05,London,Winter,4.8,63.0,24.0,11.8,8887,Clear,1021.4
9576.0,2024-03-15 00:45,London,Spring,11.1,81.0,59.3,11.6,2541,Clear,1000.0
9577.0,2099-13-44 96:94,London,Winter,1.9,73.0,4.7,34.5,2617,Rain,1044.3
9578.0,2024-03-21 19:10,London,Spring,20.0,200.0,61.1,42.8,1087,Clear,1031.5
9579.0,2024-06-10 19:10,London,Summer,21.0,67.0,2.2,3.0,5228,Clear,1049.2
9580.0,2099-13-98 99:77,London,,32.3,94.0,2.4,40.5,6167,Storm,1006.0
9581.0,26/06/2024 05PM,London,Summer,20.8,97.0,7.4,,1836,Rain,1003.4
9582.0,,London,Winter,0.6,96.0,4.8,35.4,2154,Clear,1007.4
9582.0,2099-13-78 31:79,London,Summer,21.8,93.0,2.5,16.5,4428,Clear,1013.1
9584.0,2024-04-08 01:12,London,Spring,10.9,86.0,0.3,21.1,7963,Rain,1022.7
9585.0,2024-02-20 18:20,London,Winter,3.3,200.0,8.7,9.6,3286,Clear,1016.1
9586.0,2024-03-10T17:38:00Z,London,Spring,8.2,52.0,17.2,14.0,,Snow,1026.2
9587.0,2024-02-05 11:15,London,Winter,4.3,200.0,1.6,10.7,2829,,1013.7
9588.0,,London,,0.8,49.0,9.3,6.4,896,Rain,1014.6
9589.0,,London,,31.5,49.0,0.4,52.1,2143,Snow,1049.3
9590.0,13/01/2024 08PM,London,Winter,2.7,23.0,12.3,41.6,41712,Clear,1035.6
9591.0,2024-01-15T16:00:00Z,London,Winter,5.4,38.0,1.8,20.5,1877,Rain,1050.0
9592.0,2024-01-29 17:20,London,Summer,16.9,72.0,2.6,15.8,8182,Rain,1037.9
9593.0,2024-09-16 01:03,London,Autumn,12.5,200.0,0.7,9.4,37952,Rain,1022.0
9594.0,2024-02-05T12:36:00Z,London,Winter,8.7,51.0,0.9,19.1,3962,Storm,
9594.0,2024-01-25T10:30:00Z,London,Winter,-0.1,-5.0,8.2,17.5,Very Poor,Clear,1000.8
9596.0,2024-02-26 04:48,London,Winter,0.3,33.0,5.6,12.3,8551,Clear,1050.0
9597.0,2024-04-27 10:24,London,Spring,11.5,36.0,3.4,33.2,6833,Rain,1024.0
9598.0,2024-04-20 02:52,London,Spring,9.6,72.0,8.5,12.1,8377,Snow,1041.2
9599.0,2024-03-23 15:45,London,Spring,13.6,80.0,2.5,150.0,29923,Snow,998.0
9600.0,,London,Summer,17.7,33.0,0.3,15.8,6045,Rain,1026.9
9601.0,2024-03-15 10:12,London,Spring,13.4,26.0,123.4,29.6,214,Rain,998.4
9602.0,13/03/2024 01AM,London,Spring,14.0,48.0,0.6,14.3,4852,Rain,999.7
9603.0,2099-13-84 97:80,London,Winter,2.2,-10.0,7.2,20.7,,Clear,1020.6
9604.0,2024-01-08 21:00,London,Winter,2.7,33.0,0.7,9.5,4240,Rain,1013.2
9605.0,2024-07-02 00:30,London,Summer,21.3,51.0,113.1,28.0,47131,Snow,1034.0
9606.0,2024-02-01 09:30,,Winter,0.5,57.0,3.2,17.8,1366,,1015.3
9607.0,,London,Spring,14.1,20.0,183.7,300.0,5461,Rain,990.9
9608.0,2024-11-02T11:07:00Z,London,Autumn,11.6,25.0,197.5,49.7,6802,Clear,1030.5
9609.0,2024-06-05 01:29,London,Summer,18.8,,88.3,4.4,8261,Rain,
9610.0,2024-04-23T15:05:00Z,London,Spring,11.5,60.0,54.7,41.1,7524,Clear,991.1
9611.0,2024-04-14 00:32,London,Spring,9.2,20.0,10.4,9.8,6525,Clear,1020.4
9612.0,2024-03-13 12:34,London,Spring,7.2,35.0,1.6,8.9,9027,Snow,1046.3
9613.0,12/07/2024 10AM,London,Summer,18.3,83.0,2.4,3.9,9134,Clear,1028.2
9614.0,2024-04-10 10:06,London,Spring,11.5,25.0,131.1,28.2,1831,Rain,1034.9
9615.0,2024-07-06 05:38,London,Summer,19.2,95.0,2.0,14.6,727,Clear,1008.5
9616.0,29/06/2024 05AM,London,Summer,19.0,81.0,2.3,7.3,1668,,1007.8
9617.0,2099-13-89 45:88,London,Autumn,-30.0,45.0,95.1,14.3,637,Clear,1010.8
9618.0,31/05/2024 08PM,London,Spring,10.4,39.0,2.0,45.1,5395,Clear,984.7
9619.0,2024-06-20 23:12,London,Summer,21.8,30.0,0.6,9.0,7354,Rain,1021.0
9620.0,2024-03-17 11:41,London,Autumn,12.4,34.0,,17.3,9254,Clear,995.8
9621.0,2024-01-30 16:48,London,Winter,1.2,29.0,3.2,10.1,6485,Rain,1035.1
9622.0,2024-02-17 01:04,London,Winter,6.2,52.0,0.5,14.5,752,Clear,1027.1
9623.0,2024-09-21 17:45,London,Autumn,8.1,32.0,192.8,19.0,4569,Fog,1030.5
9624.0,2024-07-03T17:55:00Z,London,Summer,22.0,51.0,2.7,10.6,3591,Clear,997.1
9625.0,2024-02-27 13:30,London,Winter,0.6,36.0,1.7,24.5,530,Rain,992.7
9626.0,2024-04-06 05:32,London,Spring,15.5,-5.0,0.7,9.3,5970,Clear,972.9
9627.0,20/03/2024 09PM,London,Spring,13.3,47.0,,20.9,44933,Clear,1022.8
9628.0,2024-06-25T15:27:00Z,London,Summer,19.7,70.0,14.2,29.3,45640,Snow,1017.3
9629.0,2024-05-25 01:23,London,Spring,13.9,70.0,0.0,29.2,3292,Clear,1009.2
9630.0,2024-06-20 05:19,London,Summer,23.0,55.0,4.3,12.6,4638,Fog,1012.2
9631.0,2099-13-67 25:67,London,Autumn,13.1,50.0,0.3,6.0,6476,Rain,986.1
9632.0,,London,Autumn,11.4,67.0,5.0,17.3,4607,Clear,1013.5
9633.0,2024-09-05T03:11:00Z,London,Autumn,11.1,84.0,5.0,15.7,4043,Clear,1009.7
9634.0,18/04/2024 11PM,London,Spring,11.6,28.0,9.2,4.3,8279,Snow,988.3
9635.0,2099-13-42 39:88,London,Autumn,8.1,31.0,0.7,6.0,2908,Clear,1028.7
9636.0,2024-06-04 13:13,London,Summer,100.0,87.0,2.5,22.9,7801,Rain,1026.0
9637.0,2024-05-24T01:39:00Z,London,Spring,10.6,93.0,3.1,19.9,5222,Clear,1001.9
9638.0,2024-02-14 15:45,London,Winter,3.6,43.0,0.7,3.9,6074,Clear,1000.9
9639.0,,London,Winter,6.7,91.0,8.7,28.0,3922,Rain,1001.3
9640.0,,London,,-2.8,69.0,11.3,36.1,7016,Clear,
9641.0,04/06/2024 06PM,London,Autumn,10.5,64.0,5.4,18.4,7884,Clear,1011.8
9642.0,2024-03-16 20:30,London,Spring,15.3,45.0,3.2,28.1,2801,Fog,993.9
9643.0,2024-06-08 06:44,London,Summer,18.6,78.0,5.0,18.3,8253,Clear,1012.2
9644.0,2024-01-04 09:00,London,Winter,2.4,99.0,0.4,10.9,9184,,989.2
9645.0,27/03/2024 03AM,London,Spring,9.4,87.0,5.0,23.7,3990,Snow,1000.8
9646.0,2024-01-05 07:05,London,Winter,3.5,29.0,0.1,17.5,5982,Fog,1015.2
9647.0,2024-10-02 17:10,London,Autumn,10.2,57.0,8.1,9.1,4286,Clear,1015.0
9648.0,2024-09-21 13:52,London,Autumn,10.6,23.0,5.0,9.4,5705,Clear,1005.8
9649.0,,London,Winter,0.0,100.0,62.9,15.1,2501,Rain,1037.9
9650.0,03/07/2024 07PM,London,Summer,18.4,23.0,115.7,3.8,1329,Fog,1014.5
9651.0,2024-04-19 08:32,London,Spring,100.0,53.0,2.9,18.3,6333,Clear,1024.6
9652.0,,London,Spring,16.2,-10.0,11.6,26.2,6596,Clear,998.4
9653.0,2024-08-18 10:45,London,Summer,,79.0,5.5,21.8,6468,Clear,1030.0
9653.0,2024-04-24 14:01,London,Spring,10.5,94.0,0.1,300.0,38627,Clear,1028.5
9655.0,2024-08-21 05:52,London,Summer,16.6,61.0,0.2,15.8,3728,Rain,1015.2
9656.0,2024-03-30 16:26,London,Spring,10.4,-5.0,0.8,11.6,5692,,988.0
9657.0,2024-03-26 19:10,London,Spring,11.3,82.0,2.0,300.0,2555,Rain,992.2
9658.0,2024-02-08T04:32:00Z,London,Winter,3.9,85.0,1.9,26.9,,Clear,1009.7
9659.0,2024-03-25T13:18:00Z,London,Spring,13.4,37.0,12.5,23.3,,Snow,1007.9
9660.0,2099-13-92 57:66,London,Winter,5.3,98.0,153.6,16.5,6281,Clear,1045.7
9661.0,2024-05-27 06:55,London,Spring,11.0,75.0,175.4,34.0,9874,Rain,996.6
9662.0,2024-02-01 03:30,London,Winter,1.6,76.0,1.5,9.4,2294,Clear,1024.0
9663.0,2024-08-05 15:53,London,Summer,21.5,39.0,3.5,8.8,9006,Clear,998.5
9664.0,2024-09-29 06:12,London,Autumn,12.8,75.0,0.8,17.2,2898,Snow,1002.0
9665.0,2024-03-08 01:45,London,Spring,14.8,89.0,11.1,16.6,7189,Clear,1027.1
9666.0,2024-06-23 00:54,London,Summer,17.0,73.0,4.8,9.7,8677,,994.8
9667.0,,London,Spring,12.3,38.0,8.0,4.6,21803,Clear,1046.0
9668.0,2024-11-30T09:32:00Z,London,Autumn,12.7,34.0,2.3,40.6,6105,Rain,1019.1
9669.0,2024-01-04 10:22,London,Winter,4.5,34.0,78.0,17.9,1473,Storm,1040.3
9670.0,06/05/2024 12PM,London,Spring,13.0,88.0,2.8,18.5,7378,Rain,1031.9
9671.0,2024-02-04 09:45,London,Winter,3.6,36.0,1.0,33.5,1744,Clear,1023.1
9672.0,2024-07-12T03:50:00Z,London,Summer,22.0,59.0,0.2,80.0,2624,,1007.5
9673.0,2099-13-71 53:62,London,Winter,1.3,,1.4,23.6,6254,Clear,1044.6
9674.0,26/02/2024 05AM,London,Winter,-2.6,48.0,9.5,14.6,9357,Storm,1038.8
9674.0,2024-05-29 16:45,London,Spring,12.9,54.0,3.5,9.6,2121,Clear,1014.2
9676.0,2099-13-54 71:78,London,Spring,12.2,81.0,10.1,21.7,3641,Snow,997.5
9677.0,2024-03-27 03:58,,Spring,11.3,51.0,5.1,7.3,24251,Rain,1012.4
9678.0,2024-03-15 15:00,London,Spring,13.3,66.0,4.3,33.4,1214,Clear,1050.0
9679.0,2024-03-17 22:54,London,Spring,10.8,86.0,2.8,6.9,7218,Clear,992.8
9680.0,2024-06-05 00:00,London,Summer,20.0,83.0,1.4,35.0,296,Clear,1009.2
9681.0,2024-07-23 16:19,London,Summer,22.3,69.0,19.7,33.3,2656,Clear,1003.9
9682.0,2024-09-08 18:24,London,Autumn,,94.0,1.9,12.1,6523,Fog,996.6
9683.0,2099-13-41 86:85,London,Autumn,9.2,69.0,9.3,39.7,6799,Clear,1012.4
9684.0,14/04/2024 09AM,London,Spring,15.5,51.0,2.7,12.3,512,Fog,1002.6
9685.0,2024-01-24T06:58:00Z,London,Winter,-30.0,60.0,1.9,10.1,2007,Clear,985.1
9685.0,25/05/2024 02PM,London,Spring,10.9,96.0,4.9,12.0,7795,Clear,1015.0
9687.0,2024-02-16 05:48,London,Winter,1.7,73.0,13.1,2.2,404,Snow,1021.8
9688.0,2024-02-15 04:06,London,Winter,1.9,88.0,5.2,7.2,9776,Clear,985.1
9689.0,2024-02-17T01:18:00Z,London,Summer,25.4,89.0,1.9,8.3,5915,Rain,1050.0
9690.0,2024-02-23 03:37,London,Winter,-1.6,86.0,3.0,18.6,6600,Rain,1032.2
9691.0,2024-06-14 09:20,London,Summer,17.5,53.0,3.7,4.6,8800,Rain,
9692.0,2024-08-29 10:28,,Summer,21.8,99.0,7.5,5.7,7584,Clear,1026.8
9693.0,2024-07-01 17:20,London,Summer,17.5,62.0,,8.0,2799,Fog,1007.8
9693.0,2024-04-24 08:06,London,Spring,14.1,95.0,9.2,300.0,4303,Clear,1024.1
9695.0,2024-07-09 17:20,London,Summer,20.2,89.0,160.7,35.3,43980,Rain,1025.9
9696.0,2024-04-05 18:40,London,Spring,10.9,99.0,2.8,7.1,35014,,998.8
9697.0,2024-05-05 09:04,London,Spring,14.3,66.0,4.0,20.8,9300,Rain,1019.9
9698.0,2099-13-50 35:85,London,,18.4,35.0,4.5,26.9,909,Rain,1017.2
9699.0,2024-04-21 21:42,London,Spring,10.8,35.0,4.6,9.0,,Clear,1026.1
9700.0,2024-04-20 07:21,London,Autumn,9.9,47.0,13.7,36.2,9963,Rain,1023.7
9701.0,2024-07-10 05:40,London,Summer,19.4,59.0,93.2,21.3,3167,Rain,1019.3
9702.0,06/06/2024 05PM,London,Summer,23.3,57.0,16.5,26.6,1711,Clear,1032.2
9703.0,,London,Winter,0.9,-5.0,0.1,25.5,9230,Storm,1026.5
9704.0,2024-05-14 20:40,London,Spring,10.8,87.0,119.7,250.0,,Clear,1029.7
9705.0,2024-03-30 17:00,London,Spring,8.9,100.0,7.2,7.3,3211,Rain,1047.0
9706.0,2024-07-30 14:01,London,Summer,22.9,48.0,1.7,23.9,8252,Clear,993.4
9707.0,2024-03-03 19:27,London,Spring,9.2,78.0,3.7,17.8,6375,Clear,1016.2
9708.0,2024-05-07 00:42,London,Spring,12.5,72.0,6.5,5.5,2479,Clear,1008.2
9709.0,17/06/2024 04PM,London,Summer,17.8,91.0,12.5,2.1,6360,Clear,1022.7
9710.0,2024-03-27 23:35,London,Spring,16.1,27.0,17.3,15.0,6639,Clear,1035.1
9711.0,2024-03-06 21:15,London,Spring,14.5,77.0,0.4,20.4,3569,Rain,1018.8
9712.0,2024-08-14 15:00,London,Winter,5.0,,0.1,37.1,8465,Clear,1005.7
9713.0,,London,Winter,6.4,69.0,3.9,300.0,7366,Fog,1037.5
9714.0,2099-13-87 39:63,London,Summer,17.9,25.0,2.9,6.0,7617,Clear,1032.2
9715.0,2024-01-03 18:52,London,Winter,-1.2,85.0,4.8,11.9,3739,,978.8
,2024-04-15 21:55,London,Spring,12.6,96.0,2.1,9.6,5138,Snow,1011.6
9717.0,2024-10-05 21:03,London,Autumn,9.8,,6.1,14.6,5473,Clear,1050.0
9718.0,2024-07-18 12:06,London,Summer,23.7,59.0,0.9,3.6,8578,Rain,1013.2
9719.0,2099-13-75 88:85,London,,-2.6,23.0,16.5,60.2,6449,Snow,997.6
9720.0,2024-07-17 01:12,London,Summer,-30.0,22.0,5.1,12.5,8026,Clear,1028.8
9721.0,,London,Summer,20.9,42.0,0.5,14.1,1699,Clear,1013.3
,2024-07-27 06:45,London,Summer,20.6,41.0,7.1,16.6,,Fog,1008.2
9723.0,2024-04-02 19:48,London,Spring,11.8,45.0,2.7,5.8,6426,Clear,1000.8
9724.0,25/03/2024 02AM,London,Spring,14.8,41.0,2.8,44.8,6624,Rain,1024.4
9725.0,2024-01-08 18:12,London,Winter,2.1,48.0,3.8,300.0,46906,Fog,1014.7
9725.0,,London,Winter,4.0,98.0,2.7,30.6,1930,Fog,1045.7
9727.0,2024-11-06 16:29,London,Autumn,11.2,65.0,5.5,24.8,5483,Clear,1024.9
9728.0,,London,Summer,22.1,65.0,8.3,10.3,2554,Rain,1002.4
9728.0,2099-13-66 86:72,,,24.2,77.0,0.3,30.6,8697,Clear,1012.3
9730.0,2024-01-11 18:25,London,Winter,3.0,62.0,9.0,10.3,35496,Clear,994.9
9731.0,2024-03-02 23:30,London,Spring,10.7,92.0,8.5,3.9,1816,Clear,1033.6
9732.0,30/01/2024 02AM,London,Winter,-0.3,61.0,10.8,20.4,6127,Rain,1050.0
9733.0,2024-05-02 12:43,London,Spring,13.2,73.0,2.0,14.7,842,Rain,1034.0
9734.0,,London,Autumn,12.1,87.0,4.0,7.6,1084,Storm,1045.3
9735.0,2024-06-19 12:45,London,Summer,23.2,58.0,1.2,12.3,6430,Clear,983.7
9736.0,2024-09-07 09:32,,Autumn,11.8,31.0,2.5,8.1,161,Clear,1004.9
9737.0,2024-03-28 09:12,London,Spring,9.1,80.0,1.1,9.1,3479,Clear,1020.5
9738.0,2024-08-02T11:03:00Z,London,Summer,21.6,82.0,0.7,20.3,29740,,996.3
9739.0,2024-07-01 19:30,London,Winter,0.5,49.0,1.9,11.8,1907,Clear,1014.3
9740.0,2024-11-22 19:36,London,Autumn,11.8,25.0,3.6,17.1,9705,Clear,1011.2
9741.0,2024-02-26 15:46,London,Winter,3.8,81.0,80.1,19.1,26370,Rain,1024.2
9742.0,2024-04-14 00:54,London,Winter,-30.0,80.0,2.0,6.2,3181,Rain,1005.8
9743.0,08/09/2024 05AM,London,Autumn,11.9,48.0,1.1,15.4,5885,,1032.6
9744.0,2024-09-20 18:18,London,Autumn,12.4,100.0,,9.2,7270,Snow,1025.4
9745.0,2024-01-28 09:24,London,Winter,3.0,43.0,4.1,5.4,N/A,Snow,1016.3
9746.0,19/03/2024 05PM,London,Spring,11.1,43.0,1.1,44.8,4541,Clear,1016.0
9747.0,2024-01-04 18:00,London,Winter,-1.1,89.0,2.8,,7012,Fog,1028.2
9748.0,2024-09-09 12:56,London,Autumn,8.9,74.0,0.5,17.2,781,Clear,1004.8
9749.0,,London,Summer,20.0,56.0,8.0,51.4,6227,Rain,991.2
9750.0,2024-01-24 04:28,London,Winter,0.3,95.0,4.6,24.7,7091,Clear,1002.7
9751.0,2024-06-22 22:44,London,Summer,21.4,44.0,0.4,18.7,2239,Fog,1003.8
9752.0,2024-03-01 07:16,London,Spring,7.2,72.0,4.2,30.7,7099,Snow,1013.3
9753.0,2024-08-22 21:36,London,Summer,17.7,31.0,15.6,250.0,5876,Clear,1012.0
9754.0,2024-02-15 10:40,London,Winter,-1.0,54.0,1.3,250.0,9069,Clear,1001.1
9754.0,2024-05-12 15:35,London,Spring,13.8,,2.3,7.1,4431,Clear,990.3
9756.0,2024-02-11 17:04,London,Winter,2.8,39.0,6.2,12.5,7373,Fog,1025.1
9756.0,09/04/2024 10PM,London,Spring,9.1,67.0,,26.1,1763,Clear,1013.2
9758.0,,London,Autumn,14.4,89.0,0.4,24.3,5437,Rain,1019.2
9758.0,2024-05-03 21:00,London,Spring,16.5,23.0,6.3,12.6,4907,Clear,1027.9
9760.0,2024-04-12 19:51,London,Spring,12.4,88.0,2.1,28.6,3231,Snow,1044.2
9761.0,2024-02-26 18:30,London,Winter,1.4,58.0,27.3,9.5,1480,Rain,1031.6
9761.0,2024-03-14 17:36,London,Spring,15.4,92.0,1.3,26.6,2982,Rain,990.7
9763.0,19/04/2024 04AM,,Spring,6.4,42.0,1.8,14.7,5351,Rain,1025.4
9764.0,2099-13-71 71:84,London,Autumn,11.7,44.0,5.3,11.6,551,Storm,1031.6
9765.0,2024-06-25 00:20,London,Summer,18.3,86.0,6.5,3.5,1289,Fog,1024.1
9766.0,2099-13-43 83:85,London,Autumn,7.9,62.0,0.6,9.7,3279,Clear,982.2
9767.0,2024-05-11 18:20,London,Spring,12.1,64.0,3.7,45.4,5020,Rain,988.1
9768.0,2024-06-13 21:52,London,Summer,20.4,53.0,,,7356,Clear,1035.8
9769.0,2024-06-29 07:51,London,Summer,15.1,22.0,5.6,30.9,7915,Rain,1014.4
9770.0,23/05/2024 11PM,London,Spring,8.0,21.0,1.5,19.5,9373,Snow,1019.2
9771.0,2024-02-03 12:06,London,Winter,-2.4,74.0,193.1,24.6,6547,Rain,981.6
9772.0,2024-01-10T00:00:00Z,London,Winter,6.4,33.0,5.3,11.1,8278,Rain,1042.2
9773.0,2099-13-80 76:96,London,Winter,3.2,42.0,0.1,21.6,1777,Storm,1005.5
,2024-03-30 11:26,London,Spring,15.3,41.0,4.4,9.6,Unknown,Clear,1025.8
